Κωδικός,Τίτλος,Πρωτότυπο,Κατάσταση μετατροπής,OCR,Σελίδες,Σελίδες χωρίς αναγνώσιμο κείμενο,Χαρακτήρες,Χρειάζεται περαιτέρω μετατροπή,Αιτίες,Ταυτότητα PDF
SRC-CD69FAEC54,Multi-Agent Reinforcement Learning: A Selective Overview of Theories and Algorithms,originals/SRC-CD69FAEC54.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,a48d8ba37a8c4042d19a877dac3284e52d911f788910bb950c14824fc6c5c4d7
SRC-23E79861CF,Multi-model Partially Observable Markov Decision Processes - Optimization Online,originals/SRC-23E79861CF.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,07a6b31d69866f250d41608c732245164d58e63f998756b39f87d6328ba0806e
SRC-18D64222C0,multiagent-systems-pr 2740350560a3678fa4cc670ce86db9d0,originals/SRC-18D64222C0.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,86adec40e93ffd4d5c211cb8191603f7cf796a3b2281afe6e95750b88eb02c30
SRC-6C2389B5D2,Neuro-Symbolic AI in 2024: A Systematic Review,originals/SRC-6C2389B5D2.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,4b24db2c676ed0d04b1079344836e060e297f3a83ba2057543343d9f06d1c82b
SRC-81ACE350D5,NIST Issues New Artificial Intelligence Risk Management Framework,originals/SRC-81ACE350D5.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,05dd1030ea5a68ff1ddcd00328b713d7a5cd31e93001b2af2d70d715644cc9f8
SRC-0F8A6588DC,NovGrid: A Flexible Grid World for Evaluating Agent Response to Novelty,originals/SRC-0F8A6588DC.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,4d9cea95c2dc700b9b7679ddf10437d50038aaae3286544baf8e04adb2ba4a93
SRC-8D62EF3077,Nευρωνικά ∆ίκτυα και Eφαρμογές (βιβλίο) Π Αργυράκης.pdf,originals/SRC-8D62EF3077.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,9fdcf6f9f23fd004f53cbf8e9a47831f58979189630216ab4fb3856a058fe6d7
SRC-89BD209DAD,Offline Policy Evaluation and Optimization under Confounding - Ambuj Tewari,originals/SRC-89BD209DAD.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,625db14aa073eb60a607a5545625fd637a2e866ed164632ccdc1635d8c101853
SRC-7313A97A30,On Practical Robust Reinforcement Learning: Practical Uncertainty Set and Double-Agent Algorithm,originals/SRC-7313A97A30.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,6bc5c8eba7531ca74dc971bd6f1ba84fc1f59928272df076cceb42e398b5da0b
SRC-A5DF23299C,On the Definition of Robustness and Resilience of AI Agents for Real-time Congestion Management,originals/SRC-A5DF23299C.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,532e3477283fef3c66dde35e58fdcb9f6b0673a488c7619393b5648501552cf7
SRC-CF2FB64E6A,On the Generalization of Representations in Reinforcement Learning,originals/SRC-CF2FB64E6A.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,424068e17a448a531a82b5f4324f93675e39d278177dda1bc252b1d6df45a482
SRC-73DA396BA9,Online MDP with Transition Prototypes: A Robust Adaptive Approach,originals/SRC-73DA396BA9.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,7b94888e8ae0a855b79236c1c0fba42b0147681e54fe749a82f3b60847bc8ec8
SRC-FBFDD51DA0,Online Policy Optimization for Robust Markov Decision Process - GitHub,originals/SRC-FBFDD51DA0.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,1fe0d78e5f8b407615f38395fa8979e1caac80b57ead6715cc3e1cfd7e138384
SRC-D1B6BA711E,Online Policy Optimization for Robust MDP,originals/SRC-D1B6BA711E.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,e2dae7597c2c2a9e292920092d7cd1d50e0584155a21be565a1beceb25f5a34d
SRC-1741644D7F,Online Robust Planning under Model Uncertainty: A Sample-Based Approach,originals/SRC-1741644D7F.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,4dd40b7d235548c97c0832cadb2d88b6b7351057f2055570d76a3e6c1da920d8
SRC-4E5300CD15,Online Robust Planning Under Model Uncertainty: A Sample-Based Approach,originals/SRC-4E5300CD15.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,22af89b2a8f993a7c6df97e506c0ed857c74fd4c02f1465fcff33901cab50572
SRC-3C0F7CC819,Online Robust Reinforcement Learning with Model Uncertainty,originals/SRC-3C0F7CC819.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,df7f6f0f6efc3e042aef923392c0ae342487b0c70a27a3bb0a0898c7fad55b2d
SRC-1D07EB467A,"OpenAI Operator AI Agent Mastery 2025 From Beginner to -- Belner, Jens",originals/SRC-1D07EB467A.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,70dcac792013f0e4ab8672cce5cb0eeae6586a808c4927eed0bd9368fff71b2b
SRC-982F8CA1EC,openiai - a-practical-guide-to-building-agents,originals/SRC-982F8CA1EC.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,1903c2b1837b206d1951d8a3d1124515aee1bebebd8f2448c630c75a6b0aad86
SRC-C6B4E40E10,OpenSpiel: A Framework for Reinforcement Learning in Games,originals/SRC-C6B4E40E10.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,503801fde0d598bd22c092e102b029878af857903da6688ac5861393c2428218
SRC-1B40F8B37A,Parallel Knowledge Transfer in Multi-Agent Reinforcement Learning,originals/SRC-1B40F8B37A.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,b044f28a164e302820c8be1cfa25433e0128bc5ba0780990c06dff9d6731f5f5
SRC-E695631B14,Partially Observable Markov Decision Processes (POMDPs) and Robotics,originals/SRC-E695631B14.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,36fde7f0e0020fbd7df84c516bc377cde716f553423fc617d75a86d413aaea61
SRC-C8A63DDB33,pdf-ai-agents-unleashed-playbook-for-2025-success compress,originals/SRC-C8A63DDB33.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,e5e0ebeae47ad109503428478e725f46df3f437f70efe0d49ff9d4d937e6f8ed
SRC-F0BE1654F1,pdf-principles-of-building-ai-agents-2nd-edition compress,originals/SRC-F0BE1654F1.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,f756c96577db9bc83611e60079763bc6235cf743f510c4166476100ea04d01c1
SRC-AD85505AC2,Policy Consolidation for Continual Reinforcement Learning,originals/SRC-AD85505AC2.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,1befeb630f634bbc46ef3fac245b2bc8601fda6ea4a24e48bbe564d8e479c7bd
SRC-F985D31ADB,Policy Gradient Algorithms for Robust MDPs with Non-Rectangular Uncertainty Sets,originals/SRC-F985D31ADB.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,219f913c1536e80838177947b00b4b31175e9b7d3f9f2a5d2e773843ea4d497d
SRC-9AF6281E67,Policy-Conditioned Uncertainty Sets for Robust Markov Decision Processes - NIPS,originals/SRC-9AF6281E67.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,500ccc3252e393fc67d1759d8366e3e92636db8942f6ba7462cbee7239f9ac5d
SRC-76B2247457,Position: Lifetime tuning is incompatible with continual reinforcement learning,originals/SRC-76B2247457.pdf,πλήρης-αυτόματη-προς-έλεγχο,μη-διαθέσιμο,11,0,43306,όχι,καμία,2e8b767ba54830d8176f923c58611f3b0fd1a452314e98ad3068bda3af0125de
SRC-A203ABEEFE,Prioritized Experience Replay,originals/SRC-A203ABEEFE.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,c944277af1beef1567e1d0f9d87a263f2d5a5b272b9d79be94f578ec2191e3b3
SRC-64AA1D82C6,QMIX: Monotonic Value Function Factorisation for Deep Multi-Agent Reinforcement Learning,originals/SRC-64AA1D82C6.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,3b26488b9e3279e9f290fe1d1d242e73ffaf6db2d84f28d23053733862f85d0b
SRC-85D1CCAE1E,Rectified Robust Policy Optimization for Model-Uncertain Constrained Reinforcement Learning without Strong Duality,originals/SRC-85D1CCAE1E.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,2ca64a4edb3eaaf677cb3edc3ac3793fa324989d0df99d9a6e48929393fe12f8
SRC-F1CF3A9BFA,Reinforcement Learning - Indico,originals/SRC-F1CF3A9BFA.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,f1a54e1e8324e7d89200b512e38cdb8eb22adc4114e5922060a0336fef3dd538
SRC-AB4BE17ED0,Reinforcement Learning for Multi-Agent Systems - Bart De Schutter,originals/SRC-AB4BE17ED0.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,1585e46bfb13ecd1749f0752de702b24d6dff593cd1fc38e0c64daf48fa7b1e8
SRC-E6A5B7584B,Reinforcement Learning in Non-Stationary Environments,originals/SRC-E6A5B7584B.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,e51d2901e844df6f2ddc06771c673f0a888d4ec165e840d147b13757b28b17a2
SRC-70772C0629,Reinforcement Learning in Switching Non-Stationary Markov Decision Processes: Algorithms and Convergence Analysis,originals/SRC-70772C0629.pdf,πλήρης-αυτόματη-προς-έλεγχο,μη-διαθέσιμο,44,0,75089,όχι,καμία,bcaed33fb40f6daa761f0f32ee9cee79a7033b02ade16396882bfd1bca033a81
SRC-55005EF367,"Reinforcement Learning- An Introduction (Sutton & Barto, 2018)",originals/SRC-55005EF367.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,db8fcf0fbb245d8c6779c02a2004e484c45b0f1c371ad04455a14ab0924c5166
SRC-47085E14BA,Resilient Multi-Agent Reinforcement Learning with Adversarial Value Decomposition,originals/SRC-47085E14BA.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,887451dbcf76f95624f3138d9930b8f22fe2461fc10c0f1851f905f1912a225b
SRC-3EEF180BD3,Reward Hacking in Language Model Agents: Revisiting AI Safety Gridworlds,originals/SRC-3EEF180BD3.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,b01e4fda614e99689e9546fdca01e33f049f99f27116c53784aec199b16a2e8e
SRC-D6A6F6F96E,Reward shaping — Mastering Reinforcement Learning,originals/SRC-D6A6F6F96E.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,25f7af0c28ffc56c00bbfe12dcdc0d5dac56c4e7efa8a6f2a4086bdfbcd91b7a
SRC-AA093F6111,Reward-Preserving Attacks For Robust Reinforcement Learning,originals/SRC-AA093F6111.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,7d55fac4d3ffaf2ad85bb447ab2f9e76960d5a82a4cbf628d4e4de0ad1df4fe8
SRC-B055C5683C,Risk Averse Robust Adversarial Reinforcement Learning,originals/SRC-B055C5683C.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,038233f0cfef046d3fa1838e557df41f57a872fd2f0d42a04db57fcaaa0ff56a
SRC-1FE2A54527,Robust Adversarial Reinforcement Learning,originals/SRC-1FE2A54527.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,5d0a213ce6d11ba886c2b87a399c2e9f5aacd873efee6ebd4d0087bdbb27866e
SRC-3EF475E25A,Robust Average-Reward Markov Decision Processes,originals/SRC-3EF475E25A.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,0a2cdeca82e722cbe6b6e8ad63d5a701205de64c38a3ce17c2ab96d0c0a7bda8
SRC-620F17076C,Robust Deep Reinforcement Learning against Adversarial Perturbations on State Observations,originals/SRC-620F17076C.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,dff9113fe75844f337b4dbfca30dd6775547953e8feae2bc6c45b775b74b63c1
SRC-A3D907D882,Robust Gymnasium: A Unified Modular Benchmark for Robust Reinforcement Learning,originals/SRC-A3D907D882.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,c7d9fe4215cff25988fd908b6c4370ef2476c911f36400b1776a733c3b9faf39
SRC-9D663D35D0,Robust Markov Decision Processes without Model Estimation,originals/SRC-9D663D35D0.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,36a04e1a469ca9051052c3d2e62ee5d72c4a0b02aa8cf4bb83d06d10e7287aa6
SRC-F36BDC75F4,Robust Markov Decision Processes- A Place Where AI and Formal Methods Meet,originals/SRC-F36BDC75F4.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,0b01c21702a53dbcfa035246fdd05934559dcc63360322a7763f9457b9c25c93
SRC-DD7CA18422,Robust Markov Decision Processes: A Place Where AI and Formal Methods Meet,originals/SRC-DD7CA18422.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,3ecfc2edbae5247cae7baebb7574015afcf11a80f5989f926890efe071e0c520
SRC-51BB211341,Robust Model-Based Reinforcement Learning with an Adversarial Auxiliary Model,originals/SRC-51BB211341.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,fab5003fb3c4e260b00fc962eb28021e0abc9aefd962c39d8dc6f5599bbe204c
SRC-FF4E7CCCC7,Robust Multi-Agent Reinforcement Learning with Model Uncertainty,originals/SRC-FF4E7CCCC7.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,bd7cd557f0ad120bf87ba3b8a8396bc1fc32b8e52e8bf84714f92ffa5f1dfb83
SRC-A146798ADC,Robust Optimization for Mitigating Reward Hacking with Correlated Proxies,originals/SRC-A146798ADC.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,2656e98d2e7111bfefb238b60d8f660fe03c1e959c87d6352abe0264f625bbeb
SRC-3D73F42552,ROBUST OPTIMIZATION FOR MITIGATING REWARD HACKING WITH CORRELATED PROXIES - Computer Science,originals/SRC-3D73F42552.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,cacdf2f28a874f63952d563e3c671f3aac80020c50685a0ca927eca2faa961ea
SRC-AC79E9A264,Robust Policy Learning over Multiple Uncertainty Sets,originals/SRC-AC79E9A264.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,95868d7a6c591cb14ed3c161e7eb179d45fcaec02a086f173749bf3602606eb4
SRC-71F2ECA651,"Robust Reinforcement Learning (Morimoto & Doya, 2001)",originals/SRC-71F2ECA651.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,f25381961d345a816af8b099ea00de5160d53e5e9b8c4194b28ab97419ce2ccd
SRC-01BBBA7EAB,Robust Reinforcement Learning in POMDPs with Incomplete and Noisy Observations,originals/SRC-01BBBA7EAB.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,660ad86b2da59dd09c7cb45e5a3e6ed486696dd83a20b4397806069a464b21be
SRC-BDBDE8E5C6,Robust Reinforcement Learning: A Review of Foundations and Recent Advances,originals/SRC-BDBDE8E5C6.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,f9ac10c9600ae0d9dc28389a547ea155d1d0356e83983fe5afe0b6e8ddf1b383
SRC-02655A05A2,Robust Reinforcement Learning: A Review of Foundations and Recent Advances,originals/SRC-02655A05A2.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,60ae77ed8fc0c2e5f82cb79dfbfe564f46815543b5321be3467285c6c802f96c
SRC-BAC9953EAE,Safe and Robust Reinforcement Learning: Principles and Practice,originals/SRC-BAC9953EAE.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,b11f7c5e0016a48e1d43c0b40c9e7a37cc02afafa3952451fd33b650ab1bb6d3
SRC-0406E13B97,Safe Continual Reinforcement Learning Methods for Nonstationary Environments. Towards a Survey of the State of the Art,originals/SRC-0406E13B97.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,e17b52d8d50c023fe83c5b1e02a1554f25c6e0cb3f978f50bd29cd599a151b57
SRC-8E77CE2389,Safe Model-based Reinforcement Learning with Stability Guarantees,originals/SRC-8E77CE2389.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,e3fccf4f43d03c17769551f6bee5fa4c7f9f5affc572a46ef91f23481e0b6212
SRC-B1E5732635,Safe Reinforcement Learning via Recovery-based Shielding with Gaussian Process Dynamics Models,originals/SRC-B1E5732635.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,161fbd2a6dea7309f253dffb6d34ef5b441745f050bde22d605ac3febde60b42
SRC-EF4972C036,SafeLife 1.0: Exploring Side Effects in Complex Environments,originals/SRC-EF4972C036.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,a0a8c00446e5f708b251790f22f62288b1e1801fc38b9470cf7327bc11eba8fa
SRC-1791ECC7FA,Sample Complexity of Robust Reinforcement Learning with a Generative Model,originals/SRC-1791ECC7FA.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,1a9cf48a3703cc291c7ab373179570599e2bdb4efe2ae6f9d8f1a6d923faddfd
SRC-FC42D9798A,Scaling Up Robust MDPs by Reinforcement Learning,originals/SRC-FC42D9798A.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,a23d2fea3b4fb08e9f50a37ed1f33c5da23ed9e7b1324035e22bcb51dede9a7c
SRC-05EDAEDFA0,seizing-the-agentic-ai-advantage,originals/SRC-05EDAEDFA0.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,e043db491b2702713d789f592d3ed8ef94f6aef2e796be690e46dc04f87d0f04
SRC-DDD62BEA2D,Self-Initiated Open World Learning for Autonomous AI Agents,originals/SRC-DDD62BEA2D.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,dfd2b032717bcd8323af4b04a849c1002b5e370241f969bddbdc3d6d7a2326cc
SRC-46FEEF96C2,Signal and Systems 22 11 2015-KOY.pdf,originals/SRC-46FEEF96C2.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,93159a380e2920785ab6b0dffb1169c71b1fdd4a9fc39581a6349aa6acc5adaf
SRC-2583FFAA52,SoK: Adversarial Machine Learning Attacks and Defences in Multi-Agent Reinforcement Learning,originals/SRC-2583FFAA52.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,f31e762a43fb5d98bcca1f17a18107e7eb245f623debb16bc865f09b16e1f926
SRC-3EA1176D3A,Solving robust MDPs as a sequence of static RL problems,originals/SRC-3EA1176D3A.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,5505488187d475fd585ac1f8e40b00288d0e1ce5419f35b8b78a97c7d8897387
SRC-E467A29609,State Entropy Regularization for Robust Reinforcement Learning - NIPS,originals/SRC-E467A29609.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,d4526b345c74cb27a48609cb33f9a414b5f5a03755eb9c9852d1ed696a506fb7
SRC-90A20ED43A,Survival of the Fittest: Evolutionary Adaptation of Policies for Environmental Shifts,originals/SRC-90A20ED43A.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,be1e96d2a86bb2b548cdddeadd78f08970b9e4d583dbe46b7f5a75eb322cd794
SRC-BFD3447AEF,The-Rise-of-Agents,originals/SRC-BFD3447AEF.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,46d086429ba50457edaa76aac54cceca0284e30680949133d55c282c05a7b776
SRC-3174B1019C,the-rise-of-ai-agents-unleashing-productivity-and-innovation-emea,originals/SRC-3174B1019C.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,8bd04d9f2b9085124b1d1851bd784a56232b8cb1ce7cb48c41ac242a35146f93
SRC-E33EBFE4F4,Toward theoretical understandings of robust Markov decision processes- Sample complexity and asympto,originals/SRC-E33EBFE4F4.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,57f4845c3240022b69915c3e7e1936da1e9d17e203f34160addf61a9ae5a5854
SRC-732D12A2CC,Towards a Science of AI Agent Reliability,originals/SRC-732D12A2CC.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,f6347ad130f009ea385cfa341a32fd1c7d757d65458b4d1d73dae5c3a28a2ccf
SRC-DA324C815B,Towards Optimal Offline Reinforcement Learning,originals/SRC-DA324C815B.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,954a17eaba89ba781217d41cc2efbf8777b862c6d78f78b9523f241d9a5938c7
SRC-E7E736ACE8,Towards Out-Of-Distribution Generalization: A Survey,originals/SRC-E7E736ACE8.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,8219c96cd9c4e183a73ade8ab8d32f888ba4e04c1aee40180243297667f7fbc4
SRC-1BB6DA9CB7,Towards Theoretical Understandings of Robust Markov Decision Processes: Sample Complexity and Asymptotics,originals/SRC-1BB6DA9CB7.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,e6f3daa12d683d8f18a160510127c9572053c4ff1180841532dcc1acfba8e6fc
SRC-67AB8572A9,Transfer Learning in Deep Reinforcement Learning: A Survey,originals/SRC-67AB8572A9.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,00ae71e786af1e27f96fd54570f4feb44c85eda2b2e6ad5816f8a1379fba8832
SRC-A5B2810B39,Uncertainty-Aware LLM-Guided Policy Shaping for Sparse-Reward Reinforcement Learning,originals/SRC-A5B2810B39.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,40e23a32bb43169182d7f5ea9a9696737bc5c32e9e28c8516119f24efc1aabc3
SRC-BE47EAE6FA,Uncertainty-Aware Unsupervised and Robust Reinforcement Learning.pdf,originals/SRC-BE47EAE6FA.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,71b3775bb5d8821b3623c9fa9ef620bffebcdfbd45440b3023a98c62e3e00041
SRC-62996FD690,Uncertainty-Based Out-of-Distribution Detection in Deep Reinforcement Learning,originals/SRC-62996FD690.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,466c78517cca8d6b4fdbeca458eebc418423fe66da3a9f8aadf362db9b01e948
SRC-08C2BE6E1E,Universal Reinforcement Learning Algorithms: Survey and Experiments,originals/SRC-08C2BE6E1E.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,de96c8be20b819fbda7e9efbf3e18783e7cf1e16a581fdf7756ac89608bc24b4
SRC-F494F45A40,Using Gen AI Agents With GAE and VAE to Enhance Resilience of US Markets,originals/SRC-F494F45A40.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,7df1cae53f6797ef18c38cef438bbf51ee91b0ba84e9ee47454e57adf3cb5199
SRC-F51B354D98,Whitepaper- Safe AI. How is this possible- - Fraunhofer-Institut für Kognitive Systeme IKS,originals/SRC-F51B354D98.pdf,υπάρχον-markdown-δεν-αντικαταστάθηκε,δεν εκτελέστηκε,,,,δεν αξιολογήθηκε,,f8ff583a712da5601924461ab2e65b8cabe40050e047bacf63499a0566311de3
